GBD_SpeciesID,Order,Family,Species,Communal,Uncertainty 1,Duet,Chorus,Social bond,Territory,Uncertainty 2,Molecular,Sources
11099,Accipitriformes,Accipitridae,Buteo albonotatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11100,Accipitriformes,Accipitridae,Buteo solitarius,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11101,Accipitriformes,Accipitridae,Buteo jamaicensis,0,A,0,0,3,2,A,1,"1, 2, 3, 111"
11102,Accipitriformes,Accipitridae,Buteo ventralis,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11103,Accipitriformes,Accipitridae,Buteo buteo,0,A,0,0,3,2,A,1,"1, 2, 3, 111"
11104,Accipitriformes,Accipitridae,Buteo japonicus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11105,Accipitriformes,Accipitridae,Buteo refectus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11106,Accipitriformes,Accipitridae,Buteo oreophilus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11107,Accipitriformes,Accipitridae,Buteo trizonatus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11108,Accipitriformes,Accipitridae,Buteo brachypterus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11109,Accipitriformes,Accipitridae,Buteo rufinus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11110,Accipitriformes,Accipitridae,Buteo hemilasius,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11111,Accipitriformes,Accipitridae,Buteo regalis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11112,Accipitriformes,Accipitridae,Buteo lagopus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11113,Accipitriformes,Accipitridae,Buteo auguralis,0,A,0,0,3,2,B,0,"1, 3, 111"
11114,Accipitriformes,Accipitridae,Buteo augur,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11115,Accipitriformes,Accipitridae,Buteo rufofuscus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11116,Accipitriformes,Accipitridae,Morphnus guianensis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11117,Accipitriformes,Accipitridae,Harpia harpyja,0,A,0,0,3,2,A,1,"1, 2, 3, 111"
11118,Accipitriformes,Accipitridae,Harpyopsis novaeguineae,0,A,0,0,3,2,B,1,"1, 111"
11119,Accipitriformes,Accipitridae,Pithecophaga jefferyi,0,A,0,0,3,2,B,1,"1, 111"
11120,Accipitriformes,Accipitridae,Ictinaetus malayensis,0,A,0,0,3,2,B,1,"1, 111"
11121,Accipitriformes,Accipitridae,Aquila pomarina,0,A,0,0,3,2,B,1,"1, 111"
11122,Accipitriformes,Accipitridae,Aquila hastata,0,A,0,0,3,2,B,1,"1, 2, 111"
11123,Accipitriformes,Accipitridae,Aquila clanga,0,A,0,0,3,2,B,1,"1, 3, 111"
11124,Accipitriformes,Accipitridae,Aquila rapax,0,A,0,0,3,1,B,1,"1, 111"
11125,Accipitriformes,Accipitridae,Aquila nipalensis,0,A,0,0,3,1,A,1,"1, 2, 111"
11126,Accipitriformes,Accipitridae,Aquila adalberti,0,A,0,0,3,3,B,1,"1, 2, 111"
11127,Accipitriformes,Accipitridae,Aquila heliaca,0,A,0,0,3,2,B,1,"1, 2, 111"
11128,Accipitriformes,Accipitridae,Aquila gurneyi,0,A,0,0,3,2,B,1,"1, 111"
11129,Accipitriformes,Accipitridae,Aquila chrysaetos,0,A,0,0,3,2,A,1,"1, 111"
11130,Accipitriformes,Accipitridae,Aquila audax,0,A,0,0,3,2,B,1,"1, 111"
11131,Accipitriformes,Accipitridae,Aquila verreauxii,0,A,0,0,3,2,B,1,"1, 111"
11132,Accipitriformes,Accipitridae,Aquila africana,0,A,0,0,3,2,B,1,"1, 2, 111"
11133,Accipitriformes,Accipitridae,Aquila fasciatus,0,A,0,0,3,2,B,1,"1, 2, 111"
11134,Accipitriformes,Accipitridae,Hieraaetus wahlbergi,0,A,0,0,3,2,B,1,"1, 2, 111"
11135,Accipitriformes,Accipitridae,Hieraaetus spilogaster,0,A,0,0,3,2,B,1,"1, 2, 111"
11136,Accipitriformes,Accipitridae,Hieraaetus pennatus,0,A,0,0,3,2,B,1,"1, 2, 111"
11137,Accipitriformes,Accipitridae,Hieraaetus morphnoides,0,A,0,0,3,3,B,1,"1, 2, 111"
11138,Accipitriformes,Accipitridae,Hieraaetus weiskei,1,A,1,0,3,3,B,1,"1, 111"
11139,Accipitriformes,Accipitridae,Hieraaetus ayresii,1,A,1,0,3,3,B,1,"1, 111"
11140,Accipitriformes,Accipitridae,Lophotriorchis kienerii,1,A,1,0,3,3,B,1,"1, 111"
11141,Accipitriformes,Accipitridae,Polemaetus bellicosus,0,A,0,0,3,2,B,1,"1, 111"
11142,Accipitriformes,Accipitridae,Lophaetus occipitalis,0,A,0,0,3,2,B,1,"1, 2, 111"
11143,Accipitriformes,Accipitridae,Nisaetus cirrhatus,0,A,0,0,3,3,B,1,"1, 111"
11144,Accipitriformes,Accipitridae,Nisaetus floris,0,A,0,0,3,3,B,0,"1, 111"
11145,Accipitriformes,Accipitridae,Nisaetus nipalensis,0,A,0,0,3,3,B,1,"1, 2, 3, 111, 384, "
11146,Accipitriformes,Accipitridae,Nisaetus kelaarti,0,A,0,0,3,3,B,0,"1, 111"
11147,Accipitriformes,Accipitridae,Nisaetus alboniger,0,A,0,0,3,3,B,1,"1, 111, 384"
11148,Accipitriformes,Accipitridae,Nisaetus bartelsi,0,A,0,0,3,3,B,1,"1, 3, 111"
11149,Accipitriformes,Accipitridae,Nisaetus lanceolatus,0,A,0,0,3,3,B,1,"1, 111"
11150,Accipitriformes,Accipitridae,Nisaetus philippensis,0,A,0,0,3,3,B,1,"1, 111"
11151,Accipitriformes,Accipitridae,Nisaetus nanus,0,A,0,0,3,3,B,1,"1, 111"
11152,Accipitriformes,Accipitridae,Spizaetus tyrannus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11153,Accipitriformes,Accipitridae,Spizaetus melanoleucus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11154,Accipitriformes,Accipitridae,Spizaetus ornatus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11155,Accipitriformes,Accipitridae,Spizaetus isidori,0,A,0,0,3,3,B,1,"1, 3, 111"
11156,Accipitriformes,Accipitridae,Stephanoaetus coronatus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11157,Falconiformes,Falconidae,Daptrius ater,1,A,0,1,3,3,A,1,"1, 2, 3, 111"
11158,Falconiformes,Falconidae,Ibycter americanus,1,A,0,1,3,3,A,1,"1, 2, 3, 111"
11159,Falconiformes,Falconidae,Phalcoboenus carunculatus,0,A,0,0,3,2,B,0,"1, 2, 111"
11160,Falconiformes,Falconidae,Phalcoboenus megalopterus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11161,Falconiformes,Falconidae,Phalcoboenus albogularis,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11162,Falconiformes,Falconidae,Phalcoboenus australis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11163,Falconiformes,Falconidae,Caracara cheriway,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11164,Falconiformes,Falconidae,Caracara plancus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11165,Falconiformes,Falconidae,Milvago chimachima,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11166,Falconiformes,Falconidae,Milvago chimango,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11167,Falconiformes,Falconidae,Herpetotheres cachinnans,1,A,1,0,3,3,A,1,"1, 2, 3, 111"
11168,Falconiformes,Falconidae,Micrastur ruficollis,0,B,0,0,3,3,A,0,"1, 2, 3, 111"
11169,Falconiformes,Falconidae,Micrastur plumbeus,1,B,1,0,3,3,A,0,"1, 2, 3, 111"
11170,Falconiformes,Falconidae,Micrastur gilvicollis,0,B,0,0,3,3,A,1,"1, 2, 3, 111"
11171,Falconiformes,Falconidae,Micrastur mintoni,0,B,0,0,3,3,A,0,"1, 2, 3, 111"
11172,Falconiformes,Falconidae,Micrastur mirandollei,0,B,0,0,3,3,A,0,"1, 2, 3, 111"
11173,Falconiformes,Falconidae,Micrastur semitorquatus,1,A,1,0,3,3,A,1,"1, 2, 3, 111"
11174,Falconiformes,Falconidae,Micrastur buckleyi,0,B,0,0,3,3,A,0,"1, 2, 3, 111"
11175,Falconiformes,Falconidae,Spiziapteryx circumcincta,0,A,0,0,3,1,B,1,"1, 2, 3, 111"
11176,Falconiformes,Falconidae,Polihierax semitorquatus,0,A,0,0,3,2,B,1,"1, 111"
11177,Falconiformes,Falconidae,Polihierax insignis,0,A,0,0,3,2,B,0,"1, 2, 111"
11178,Falconiformes,Falconidae,Microhierax caerulescens,0,A,0,0,3,2,B,1,"1, 111"
11179,Falconiformes,Falconidae,Microhierax fringillarius,0,A,0,0,3,1,B,0,"1, 111"
11180,Falconiformes,Falconidae,Microhierax latifrons,0,A,0,0,3,2,B,0,"1, 111"
11181,Falconiformes,Falconidae,Microhierax erythrogenys,0,A,0,0,3,2,B,1,"1, 111"
11182,Falconiformes,Falconidae,Microhierax melanoleucos,0,A,0,0,3,2,B,0,"1, 111"
11183,Falconiformes,Falconidae,Falco naumanni,0,A,0,0,2,1,A,1,"1, 2, 3, 111"
11184,Falconiformes,Falconidae,Falco tinnunculus,0,A,0,0,3,2,A,1,"1, 2, 3, 111"
11185,Falconiformes,Falconidae,Falco rupicolus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11186,Falconiformes,Falconidae,Falco newtoni,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11187,Falconiformes,Falconidae,Falco punctatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11188,Falconiformes,Falconidae,Falco araeus,0,A,0,0,3,2,B,1,"1, 111"
11189,Falconiformes,Falconidae,Falco moluccensis,0,A,0,0,3,2,B,0,"1, 2, 111"
11190,Falconiformes,Falconidae,Falco cenchroides,0,A,0,0,3,2,B,1,"1, 111"
11191,Falconiformes,Falconidae,Falco sparverius,0,A,0,0,2,2,A,1,"1, 2, 3, 111, 351"
11192,Falconiformes,Falconidae,Falco rupicoloides,0,A,0,0,3,2,B,1,"1, 2, 3, 111, 314"
11193,Falconiformes,Falconidae,Falco alopex,0,A,0,0,3,2,B,0,"1, 111"
11194,Falconiformes,Falconidae,Falco ardosiaceus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11195,Falconiformes,Falconidae,Falco dickinsoni,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11196,Falconiformes,Falconidae,Falco zoniventris,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11197,Falconiformes,Falconidae,Falco chicquera,0,A,0,0,3,2,B,1,"1, 111"
11198,Falconiformes,Falconidae,Falco vespertinus,0,A,0,0,2,2,A,1,"1, 2, 3, 111"
11199,Falconiformes,Falconidae,Falco amurensis,0,A,0,0,2,2,B,1,"1, 2, 111"
11200,Falconiformes,Falconidae,Falco eleonorae,0,A,0,0,2,1,B,1,"1, 2, 111"
11201,Falconiformes,Falconidae,Falco concolor,0,A,0,0,2,1,B,1,"1, 111"
11202,Falconiformes,Falconidae,Falco femoralis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11203,Falconiformes,Falconidae,Falco columbarius,0,A,0,0,2,2,B,1,"1, 2, 111, 383"
11204,Falconiformes,Falconidae,Falco rufigularis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11205,Falconiformes,Falconidae,Falco deiroleucus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11206,Falconiformes,Falconidae,Falco subbuteo,0,A,0,0,3,2,A,1,"1, 2, 3, 111"
11207,Falconiformes,Falconidae,Falco cuvierii,0,A,0,0,3,2,B,1,"1, 111"
11208,Falconiformes,Falconidae,Falco severus,0,A,0,0,3,2,B,0,"1, 2, 111"
11209,Falconiformes,Falconidae,Falco longipennis,0,A,0,0,3,2,B,1,"1, 2, 111"
11210,Falconiformes,Falconidae,Falco novaeseelandiae,0,A,0,0,3,3,B,1,"1, 2, 111"
11211,Falconiformes,Falconidae,Falco berigora,0,A,0,0,3,3,A,1,"1, 2, 111, 237"
11212,Falconiformes,Falconidae,Falco hypoleucos,0,A,0,0,3,3,B,0,"1, 111"
11213,Falconiformes,Falconidae,Falco subniger,0,A,0,0,3,2,B,1,"1, 111"
11214,Falconiformes,Falconidae,Falco biarmicus,0,A,0,0,3,2,B,1,"1, 111"
11215,Falconiformes,Falconidae,Falco jugger,0,A,0,0,3,2,B,1,"1, 111"
11216,Falconiformes,Falconidae,Falco cherrug,0,A,0,0,3,2,B,1,"1, 111"
11217,Falconiformes,Falconidae,Falco rusticolus,0,A,0,0,3,2,A,1,"1, 111"
11218,Falconiformes,Falconidae,Falco mexicanus,0,A,0,0,3,2,B,1,"1, 111"
11219,Falconiformes,Falconidae,Falco peregrinus,0,A,0,0,3,3,A,1,"1, 2, 3, 111"
11220,Falconiformes,Falconidae,Falco pelegrinoides,0,A,0,0,3,2,A,1,"1, 111"
11221,Falconiformes,Falconidae,Falco fasciinucha,0,A,0,0,3,2,B,0,"1, 111"
11222,Otidiformes,Otididae,Otis tarda,0,A,0,0,1,1,A,1,"1, 2"
11223,Otidiformes,Otididae,Ardeotis arabs,0,A,0,0,1,1,B,1,"1, 2"
11224,Otidiformes,Otididae,Ardeotis kori,0,A,0,0,1,1,A,1,"1, 2"
11225,Otidiformes,Otididae,Ardeotis nigriceps,0,A,0,0,1,1,A,1,1
11226,Otidiformes,Otididae,Ardeotis australis,0,A,0,0,1,1,A,1,1
11227,Otidiformes,Otididae,Chlamydotis undulata,0,A,0,0,1,1,A,1,"1, 2"
11228,Otidiformes,Otididae,Chlamydotis macqueenii,0,A,0,0,1,1,A,0,"1, 2"
11229,Otidiformes,Otididae,Neotis ludwigii,0,A,0,0,1,1,B,1,1
11230,Otidiformes,Otididae,Neotis denhami,0,A,0,0,1,1,B,1,1
11231,Otidiformes,Otididae,Neotis heuglinii,0,A,0,0,1,1,B,1,1
11232,Otidiformes,Otididae,Neotis nuba,0,A,0,0,1,1,B,1,1
11233,Otidiformes,Otididae,Eupodotis senegalensis,1,A,1,1,3,3,A,1,"1, 2, 3"
11234,Otidiformes,Otididae,Eupodotis barrowii,1,A,1,1,3,3,A,0,"1, 2, 3"
11235,Otidiformes,Otididae,Eupodotis caerulescens,1,A,1,1,3,3,A,1,"1, 2, 3"
11236,Otidiformes,Otididae,Eupodotis vigorsii,1,A,1,1,3,3,A,0,"1, 2, 3"
11237,Otidiformes,Otididae,Eupodotis rueppellii,1,A,1,1,3,3,A,1,"1, 2, 3"
11238,Otidiformes,Otididae,Eupodotis humilis,1,A,1,1,3,3,A,1,1
11239,Otidiformes,Otididae,Lophotis savilei,0,A,0,0,1,1,B,1,"1, 2"
11240,Otidiformes,Otididae,Lophotis gindiana,0,A,0,0,1,1,B,1,"1, 2, 3"
11241,Otidiformes,Otididae,Lophotis ruficrista,0,A,0,0,1,1,B,1,"1, 2, 3"
11242,Otidiformes,Otididae,Afrotis afra,0,A,0,0,2,1,B,1,"1, 2, 3"
11243,Otidiformes,Otididae,Afrotis afraoides,0,A,0,0,2,1,B,1,"1, 2, 3"
11244,Otidiformes,Otididae,Lissotis melanogaster,0,A,0,0,1,1,B,1,"1, 2, 3"
11245,Otidiformes,Otididae,Lissotis hartlaubii,0,A,0,0,1,1,B,1,"1, 3"
11246,Otidiformes,Otididae,Houbaropsis bengalensis,0,A,0,0,1,1,A,1,"1, 2, 3"
11247,Otidiformes,Otididae,Sypheotides indica,0,A,0,0,1,1,A,1,"1, 2, 3"
11248,Otidiformes,Otididae,Tetrax tetrax,0,A,0,0,1,1,A,1,"1, 2, 3"
11249,Mesitornithiformes,Mesitornithidae,Mesitornis variegatus,1,A,1,1,3,3,A,1,"1, 2, 3"
11250,Mesitornithiformes,Mesitornithidae,Mesitornis unicolor,1,A,1,0,3,3,A,1,"1, 2, 3"
11251,Mesitornithiformes,Mesitornithidae,Monias benschi,1,A,1,1,3,3,A,1,"1, 2, 3, 145, 325"
11252,Cariamiformes,Cariamidae,Cariama cristata,1,A,1,1,3,3,A,1,"1, 2, 3"
11253,Cariamiformes,Cariamidae,Chunga burmeisteri,1,A,1,1,3,3,A,1,"1, 2, 3"
11254,Eurypygiformes,Rhynochetidae,Rhynochetos jubatus,1,A,1,1,3,3,A,1,"1, 2, 3"
11255,Eurypygiformes,Eurypygidae,Eurypyga helias,1,A,1,0,2,3,B,1,"1, 2, 3"
11256,Gruiformes,Sarothruridae,Sarothrura pulchra,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11257,Gruiformes,Sarothruridae,Sarothrura elegans,0,B,0,0,3,3,B,1,"1, 2, 3, 362"
11258,Gruiformes,Sarothruridae,Sarothrura rufa,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11259,Gruiformes,Sarothruridae,Sarothrura lugens,1,B,1,0,3,3,B,0,"1, 362, 365"
11260,Gruiformes,Sarothruridae,Sarothrura boehmi,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11261,Gruiformes,Sarothruridae,Sarothrura affinis,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11262,Gruiformes,Sarothruridae,Sarothrura insularis,0,B,0,0,3,2,B,0,"1, 2, 3, 362"
11263,Gruiformes,Sarothruridae,Sarothrura ayresi,1,B,1,0,2,2,B,0,"1, 3, 362"
11264,Gruiformes,Sarothruridae,Sarothrura watersi,0,B,0,0,3,2,C,0,"1, 2, 3, 362"
11265,Gruiformes,Heliornithidae,Podica senegalensis,0,B,0,0,3,2,B,1,"1, 2, 3, 362"
11266,Gruiformes,Heliornithidae,Heliopais personatus,0,B,0,0,3,2,B,1,"1, 362"
11267,Gruiformes,Heliornithidae,Heliornis fulica,1,A,1,0,3,2,B,1,"1, 2, 3, 362"
11268,Gruiformes,Rallidae,Himantornis haematopus,1,A,1,0,3,3,A,1,"1, 2, 362"
11269,Gruiformes,Rallidae,Canirallus oculeus,0,B,0,0,3,3,B,0,"1, 362"
11270,Gruiformes,Rallidae,Canirallus kioloides,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11271,Gruiformes,Rallidae,Coturnicops exquisitus,0,A,0,0,2,1,C,1,"1, 362"
11272,Gruiformes,Rallidae,Coturnicops noveboracensis,0,A,0,0,2,1,B,1,"1, 2, 3, 362"
11273,Gruiformes,Rallidae,Coturnicops notatus,0,A,0,0,2,2,B,0,"1, 362"
11274,Gruiformes,Rallidae,Micropygia schomburgkii,0,A,0,0,3,2,C,0,"1, 2, 3, 362"
11275,Gruiformes,Rallidae,Rallina rubra,1,A,1,0,3,3,A,0,"1, 2, 3, 362"
11276,Gruiformes,Rallidae,Rallina leucospila,0,D,0,0,3,3,D,0,
11277,Gruiformes,Rallidae,Rallina forbesi,0,B,0,0,3,3,C,0,"1, 2, 3, 362"
11278,Gruiformes,Rallidae,Rallina mayri,0,B,0,0,3,3,D,0,
11279,Gruiformes,Rallidae,Rallina tricolor,0,A,0,0,3,3,B,0,"1, 2, 3, 362"
11280,Gruiformes,Rallidae,Rallina canningi,0,A,0,0,3,2,B,0,"1, 2, 3, 362"
11281,Gruiformes,Rallidae,Rallina fasciata,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11282,Gruiformes,Rallidae,Rallina eurizonoides,0,B,0,0,3,3,B,1,"1, 2, 3, 362"
11283,Gruiformes,Rallidae,Anurolimnas castaneiceps,1,A,1,0,3,3,A,0,"1, 2, 3, 323, 362"
11284,Gruiformes,Rallidae,Laterallus viridis,0,A,0,0,2,2,B,0,"1, 2, 3, 362"
11285,Gruiformes,Rallidae,Laterallus fasciatus,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11286,Gruiformes,Rallidae,Laterallus melanophaius,0,A,0,0,3,2,B,1,"1, 2, 3, 362"
11287,Gruiformes,Rallidae,Laterallus levraudi,0,B,0,0,3,2,B,0,"1, 2, 3, 362"
11288,Gruiformes,Rallidae,Laterallus ruber,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11289,Gruiformes,Rallidae,Laterallus albigularis,0,A,0,0,2,2,B,1,"1, 2, 3, 362"
11290,Gruiformes,Rallidae,Laterallus exilis,0,A,0,0,2,2,B,0,"1, 2, 3, 362"
11291,Gruiformes,Rallidae,Laterallus jamaicensis,0,A,0,0,2,2,B,1,"1, 2, 3, 362"
11292,Gruiformes,Rallidae,Laterallus tuerosi,0,A,0,0,2,2,C,0,3
11293,Gruiformes,Rallidae,Laterallus spilonotus,0,A,0,0,2,2,B,0,"1, 2, 3, 362"
11294,Gruiformes,Rallidae,Laterallus leucopyrrhus,0,A,0,0,2,2,B,0,"1, 2, 3, 362"
11295,Gruiformes,Rallidae,Laterallus xenopterus,0,A,0,0,2,2,B,0,"1, 2, 3, 362"
11296,Gruiformes,Rallidae,Nesoclopeus poecilopterus,1,D,1,0,2,2,D,0,
11297,Gruiformes,Rallidae,Nesoclopeus woodfordi,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11298,Gruiformes,Rallidae,Gallirallus australis,1,A,1,0,3,3,A,1,"1, 2, 3, 362"
11299,Gruiformes,Rallidae,Gallirallus calayanensis,1,A,1,0,3,3,A,0,"1, 2, 3, 362"
11300,Gruiformes,Rallidae,Gallirallus lafresnayanus,1,D,1,0,3,3,D,0,
11301,Gruiformes,Rallidae,Gallirallus sylvestris,1,A,1,0,3,3,B,1,"1, 362"
11302,Gruiformes,Rallidae,Gallirallus okinawae,1,A,1,0,3,3,A,1,"1, 2, 3, 362"
11303,Gruiformes,Rallidae,Gallirallus torquatus,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11304,Gruiformes,Rallidae,Gallirallus insignis,1,A,1,1,3,3,A,0,"1, 85, 362, "
11305,Gruiformes,Rallidae,Gallirallus philippensis,1,A,1,0,3,3,B,1,"1, 2, 3, 202, 362"
11306,Gruiformes,Rallidae,Gallirallus owstoni,0,B,0,0,3,2,B,1,"1, 362"
11307,Gruiformes,Rallidae,Gallirallus rovianae,0,B,0,0,3,3,B,0,"1, 362"
11308,Gruiformes,Rallidae,Gallirallus striatus,0,B,0,0,2,2,B,0,"1, 2, 3, 362"
11309,Gruiformes,Rallidae,Rallus longirostris,0,B,0,0,2,2,B,1,"1, 2, 3, 362"
11310,Gruiformes,Rallidae,Rallus elegans,0,B,0,0,3,2,B,1,"1, 2, 3, 362"
11311,Gruiformes,Rallidae,Rallus wetmorei,0,B,0,0,3,2,B,0,"1, 2, 3, 362"
11312,Gruiformes,Rallidae,Rallus limicola,1,A,1,0,3,2,B,1,"1, 2, 3, 362, 365"
11313,Gruiformes,Rallidae,Rallus aequatorialis,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11314,Gruiformes,Rallidae,Rallus semiplumbeus,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11315,Gruiformes,Rallidae,Rallus antarcticus,0,B,0,0,2,2,B,0,"1, 2, 3, 362"
11316,Gruiformes,Rallidae,Rallus aquaticus,1,A,1,0,3,3,B,1,"1, 2, 3, 362"
11317,Gruiformes,Rallidae,Rallus indicus,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11318,Gruiformes,Rallidae,Rallus caerulescens,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11319,Gruiformes,Rallidae,Rallus madagascariensis,0,B,0,0,3,3,B,0,"1, 2, 3, 362"
11320,Gruiformes,Rallidae,Lewinia mirifica,0,A,0,0,3,2,B,0,"1, 2, 3, 362"
11321,Gruiformes,Rallidae,Lewinia pectoralis,0,A,0,0,3,2,B,0,"1, 2, 3, 362"
11322,Gruiformes,Rallidae,Lewinia muelleri,0,A,0,0,3,2,B,0,"1, 362"
11323,Gruiformes,Rallidae,Dryolimnas cuvieri,1,A,1,0,3,3,A,0,"1, 2, 3, 248, 365"
11324,Gruiformes,Rallidae,Crex egregia,0,A,0,0,3,3,B,0,"1, 362"
11325,Gruiformes,Rallidae,Crex crex,0,A,0,0,2,2,A,1,"1, 2, 3, 362"
11326,Gruiformes,Rallidae,Rougetius rougetii,1,A,1,1,3,3,A,0,"1, 2, 3, 362"
11327,Gruiformes,Rallidae,Aramidopsis plateni,0,B,0,0,3,2,C,0,"1, 362"
11328,Gruiformes,Rallidae,Atlantisia rogersi,1,A,1,0,3,3,A,0,"1, 362"
11329,Gruiformes,Rallidae,Aramides mangle,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11330,Gruiformes,Rallidae,Aramides axillaris,1,A,1,0,3,3,A,0,"1, 2, 3, 323"
11331,Gruiformes,Rallidae,Aramides cajanea,1,A,1,0,3,3,A,1,"1, 2, 3, 323, 365"
11332,Gruiformes,Rallidae,Aramides wolfi,1,A,1,0,3,3,B,0,"1, 2, 3, 362 "
11333,Gruiformes,Rallidae,Aramides ypecaha,1,A,1,0,3,3,A,1,"1, 2, 3, 362"
11334,Gruiformes,Rallidae,Aramides saracura,1,A,1,0,3,3,A,0,"1, 2, 3, 362"
11335,Gruiformes,Rallidae,Aramides calopterus,1,A,1,0,3,3,C,0,"1, 2, 3, 362"
11336,Gruiformes,Rallidae,Amaurolimnas concolor,0,A,0,0,3,3,C,0,"1, 2, 3, 362"
11337,Gruiformes,Rallidae,Gymnocrex rosenbergii,0,B,0,0,3,3,C,0,"1, 3, 362"
11338,Gruiformes,Rallidae,Gymnocrex talaudensis,0,D,0,0,3,3,D,0,
11339,Gruiformes,Rallidae,Gymnocrex plumbeiventris,0,B,0,0,3,2,B,0,"1, 362"
11340,Gruiformes,Rallidae,Amaurornis akool,0,B,0,0,3,2,B,1,"1, 362"
11341,Gruiformes,Rallidae,Amaurornis isabellina,1,A,0,1,3,3,B,0,"1, 2, 3, 362"
11342,Gruiformes,Rallidae,Amaurornis olivacea,1,A,1,1,3,3,B,0,"1, 2, 3, 362, 365"
11343,Gruiformes,Rallidae,Amaurornis moluccana,1,A,1,1,3,3,B,0,"1, 2, 3, 362"
11344,Gruiformes,Rallidae,Amaurornis magnirostris,1,D,1,1,3,3,D,0,0
11345,Gruiformes,Rallidae,Amaurornis phoenicurus,1,A,1,0,3,3,B,0,"1, 2, 3, 362"
11346,Gruiformes,Rallidae,Amaurornis flavirostra,1,A,1,0,3,3,B,0,"1, 2, 3, 362, 365"
11347,Gruiformes,Rallidae,Amaurornis olivieri,1,B,1,0,3,3,D,0,
11348,Gruiformes,Rallidae,Porzana bicolor,0,A,0,0,3,2,B,0,"1, 2, 3, 362"
11349,Gruiformes,Rallidae,Porzana parva,1,A,1,0,3,2,B,0,"1, 2, 3, 362"
11350,Gruiformes,Rallidae,Porzana pusilla,0,B,0,0,3,2,B,1,"1, 2, 3, 362"
11351,Gruiformes,Rallidae,Porzana porzana,1,A,1,0,3,3,B,1,"1, 2, 3, 362"
11352,Gruiformes,Rallidae,Porzana fluminea,0,A,0,0,3,2,B,0,"1, 362"
11353,Gruiformes,Rallidae,Porzana carolina,0,A,0,0,3,2,B,1,"1, 2, 3, 362"
11354,Gruiformes,Rallidae,Porzana spiloptera,0,A,0,0,3,2,B,0,"1, 2, 3, 362"
11355,Gruiformes,Rallidae,Porzana albicollis,1,A,1,0,3,3,B,0,"1, 2, 3, 323, 362 "
11356,Gruiformes,Rallidae,Porzana fusca,0,B,0,0,3,2,B,0,"1, 2, 3, 362"
11357,Gruiformes,Rallidae,Porzana paykullii,0,B,0,0,3,2,B,0,"1, 2, 3, 362"
11358,Gruiformes,Rallidae,Porzana tabuensis,0,B,0,0,3,3,B,1,"1, 2, 3, 362"
11359,Gruiformes,Rallidae,Porzana atra,1,A,1,1,3,3,B,0,"1, 135, 362"
