date,site_id,site_type,start_time,time_segment,bird_mammal,common_name,old_common_name,number,distance,HSF,notes
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Gray-headed Canary-Flycatcher,,1,10,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,White-cheeked Barbet,Small Green Barbet,2,30,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Greater Racket-tailed Drongo,,1,30,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Large-billed Leaf Warbler,,2,20,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Green Warbler,,1,15,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,30,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,1,Bird,Yellow-browed Bulbul,,1,20,S,G
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,Nilgiri Flycatcher,,1,20,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,Brown-breasted Flycatcher,,1,15,S,
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,Greenish Warbler,,1,15,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,Nilgiri Flowerpecker,,1,20,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,Large-billed Leaf Warbler,,1,5,S,
2019-Nov-07,HP36_P2B,Benchmark,7.58,2,Bird,Brown-cheeked Fulvetta,,2,30,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,30,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,3,Bird,Indian White-eye,,1,15,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,3,Bird,Greenish Warbler,,1,15,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,3,Bird,Bronzed Drongo,,1,30,H,
2019-Nov-07,HP36_P2B,Benchmark,7.58,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,OC
2019-Nov-07,HP36_P2B,Benchmark,7.58,3,Bird,Indian Paradise-Flycatcher,,1,20,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Indian White-eye,,1,15,H,G
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Asian Emerald Dove,,1,30,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Greenish Warbler,,1,0,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Greenish Warbler,,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Crimson-backed Sunbird,Small Sunbird,2,5,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Yellow-browed Bulbul,,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Dark-fronted Babbler,,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,Bird,Asian Fairy-bluebird,,1,15,H,
2019-Nov-07,HP40_08R,Restored,8.41,1,MAMMAL,NILGIRI LANGUR,,1,30,H,
2019-Nov-07,HP40_08R,Restored,8.41,2,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Nov-07,HP40_08R,Restored,8.41,2,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Nov-07,HP40_08R,Restored,8.41,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,2,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Nov-07,HP40_08R,Restored,8.41,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,15,H,
2019-Nov-07,HP40_08R,Restored,8.41,3,Bird,Square-tailed Bulbul,Black Bulbul,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,3,Bird,Greenish Warbler,,1,20,H,
2019-Nov-07,HP40_08R,Restored,8.41,3,Bird,White-cheeked Barbet,Small Green Barbet,1,10,H,
2019-Nov-07,HP40_08R,Restored,8.41,3,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Indian White-eye,,1,10,S,G
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Nilgiri Flowerpecker,,1,5,S,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Nilgiri Flowerpecker,,2,5,S,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Red-whiskered Bulbul,,1,5,S,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Greenish Warbler,,1,15,H,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2019-Nov-07,HP40_05R,Restored,9.09,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Nov-07,HP40_05R,Restored,9.09,2,Bird,Greater Coucal,,1,15,H,
2019-Nov-07,HP40_05R,Restored,9.09,2,Bird,White-cheeked Barbet,Small Green Barbet,1,10,H,
2019-Nov-07,HP40_05R,Restored,9.09,2,Bird,Greenish Warbler,,1,10,H,
2019-Nov-07,HP40_05R,Restored,9.09,2,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Red-whiskered Bulbul,,2,0,S,
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Brown Shrike,,1,5,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Red-whiskered Bulbul,,1,20,S,
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Common Tailorbird,,1,15,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Indian White-eye,,1,30,H,G
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Ashy Drongo,,3,10,S,
2019-Nov-09,IPTO_07U,Unrestored,7.12,1,Bird,Greenish Warbler,,1,15,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,2,Bird,Ashy Drongo,,1,30,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,2,Bird,Nilgiri Flowerpecker,,1,30,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,30,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,3,Bird,Greenish Warbler,,1,30,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,3,Bird,Greenish Warbler,,1,20,H,
2019-Nov-09,IPTO_07U,Unrestored,7.12,3,Bird,Nilgiri Flowerpecker,,1,20,S,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Red-whiskered Bulbul,,1,10,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Red-whiskered Bulbul,,1,10,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Nilgiri Flowerpecker,,2,10,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Greenish Warbler,,1,10,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,1,Bird,Southern Hill Myna,,1,30,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,2,Bird,Greenish Warbler,,1,5,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,2,Bird,Square-tailed Bulbul,Black Bulbul,2,10,S,
2019-Nov-09,IPTO_06U,Unrestored,7.4,2,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-09,IPTO_06U,Unrestored,7.4,3,Bird,Red-whiskered Bulbul,,1,15,S,
2019-Nov-09,IPTO_06U,Unrestored,7.4,3,Bird,Indian White-eye,,1,20,H,G
2019-Nov-09,IPTO_06U,Unrestored,7.4,3,Bird,Greenish Warbler,,1,20,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Red-whiskered Bulbul,,2,5,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Greenish Warbler,,1,20,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Nilgiri Flowerpecker,,1,15,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Red-whiskered Bulbul,,1,5,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Gray Junglefowl,,1,15,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Yellow-browed Bulbul,,2,0,S,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,0,S,
2019-Nov-09,IPTO_04U,Unrestored,8.05,1,Bird,Large-billed Leaf Warbler,,1,15,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,2,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,2,Bird,Greenish Warbler,,1,30,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,2,MAMMAL,NILGIRI LANGUR,,1,30,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,2,Bird,Crimson-backed Sunbird,Small Sunbird,1,30,H,
2019-Nov-09,IPTO_04U,Unrestored,8.05,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Indian Scimitar-Babbler,,1,30,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Large-billed Leaf Warbler,,1,10,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Red-whiskered Bulbul,,1,15,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Indian White-eye,,1,15,H,G
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Nilgiri Flowerpecker,,1,0,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,1,Bird,Greenish Warbler,,1,10,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,2,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,2,Bird,Ashy Drongo,,1,10,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,3,Bird,Greenish Warbler,,1,10,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,3,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-09,IPTO_05U,Unrestored,8.36,3,Bird,Square-tailed Bulbul,Black Bulbul,3,5,H,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Nilgiri Flowerpecker,,1,0,S,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Indian White-eye,,1,5,H,G
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Large-billed Leaf Warbler,,1,15,H,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Greenish Warbler,,1,10,H,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Nilgiri Flowerpecker,,1,15,S,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Red-whiskered Bulbul,,1,15,H,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Spotted Dove,,1,30,H,
2019-Nov-11,IPTO_04R,Restored,6.5,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-11,IPTO_04R,Restored,6.5,2,Bird,White-bellied Treepie,,1,30,H,
2019-Nov-11,IPTO_04R,Restored,6.5,3,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Nov-11,IPTO_04R,Restored,6.5,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Nov-11,IPTO_04R,Restored,6.5,3,Bird,Greenish Warbler,,1,5,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Green Warbler,,1,5,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Greenish Warbler,,1,15,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Greenish Warbler,,1,10,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Nilgiri Flowerpecker,,1,20,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Indian Blue Robin,,1,20,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Indian White-eye,,1,10,H,G
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Yellow-browed Bulbul,,1,15,S,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Southern Hill Myna,,1,30,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-11,IPTO_05R,Restored,7.09,1,Bird,Nilgiri Flowerpecker,,1,20,H,
2019-Nov-11,IPTO_05R,Restored,7.09,2,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Nov-11,IPTO_05R,Restored,7.09,2,Bird,Red-whiskered Bulbul,,1,15,H,
2019-Nov-11,IPTO_05R,Restored,7.09,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-11,IPTO_05R,Restored,7.09,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Nilgiri Flowerpecker,,1,5,S,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Southern Hill Myna,,1,30,H,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Indian Scimitar-Babbler,,1,20,H,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Greenish Warbler,,1,5,H,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Green Warbler,,1,20,H,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Indian White-eye,,1,10,H,G
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Yellow-browed Bulbul,,3,0,S,
2019-Nov-11,IPTO_06R,Restored,7.36,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-11,IPTO_06R,Restored,7.36,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-11,IPTO_06R,Restored,7.36,2,Bird,Square-tailed Bulbul,Black Bulbul,1,10,H,
2019-Nov-11,IPTO_06R,Restored,7.36,3,Bird,Black-naped Monarch,,1,10,H,
2019-Nov-11,IPTO_06R,Restored,7.36,3,Bird,Square-tailed Bulbul,Black Bulbul,2,0,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Southern Hill Myna,,1,20,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Greenish Warbler,,1,30,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Square-tailed Bulbul,Black Bulbul,1,30,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Puff-throated Babbler,,1,30,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Yellow-browed Bulbul,,1,5,H,
2019-Nov-11,IPTO_07R,Restored,8.04,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-11,IPTO_07R,Restored,8.04,2,Bird,Square-tailed Bulbul,Black Bulbul,1,30,S,
2019-Nov-11,IPTO_07R,Restored,8.04,2,Bird,Crimson-backed Sunbird,Small Sunbird,1,0,H,
2019-Nov-11,IPTO_07R,Restored,8.04,3,Birdsp.,bird sp.,,1,0,H,unidentified
2019-Nov-11,IPTO_07R,Restored,8.04,3,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-11,IPTO_07R,Restored,8.04,3,Bird,Greenish Warbler,,1,10,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Indian White-eye,,1,20,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Red-whiskered Bulbul,,1,20,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Indian Blue Robin,,1,20,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,2,Bird,Spotted Dove,,2,30,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,2,Bird,Yellow-browed Bulbul,,1,10,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,3,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Nov-12,IPCO_07U,Unrestored,6.39,3,Bird,Ashy Drongo,,1,20,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Bird,Nilgiri Flowerpecker,,1,30,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Bird,Large-billed Leaf Warbler,,1,10,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Bird,Malabar Whistling-Thrush,,1,20,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Nov-12,IPCO_08R,Restored,7.11,1,Birdsp.,bird sp.,,2,20,H,leafbird/bronzed drongo
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Brown Shrike,,1,30,H,
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Ashy Drongo,,1,20,H,
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Green Warbler,,1,15,H,
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Indian Scimitar-Babbler,,2,30,H,
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Yellow-browed Bulbul,,1,15,H,
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Indian Scimitar-Babbler,,1,30,H,
2019-Nov-12,IPCO_08R,Restored,7.11,2,Bird,Greenish Warbler,,1,15,H,
2019-Nov-12,IPCO_08R,Restored,7.11,3,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-12,IPCO_08R,Restored,7.11,3,Bird,Indian Scimitar-Babbler,,1,0,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Yellow-browed Bulbul,,2,10,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Indian Paradise-Flycatcher,,1,0,S,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Indian White-eye,,1,20,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Ashy Drongo,,1,5,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Red-whiskered Bulbul,,2,10,S,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Ashy Drongo,,2,30,S,
2019-Nov-12,IPCO_07R,Restored,7.4,1,Bird,Orange Minivet,,1,30,S,
2019-Nov-12,IPCO_07R,Restored,7.4,2,Bird,Blyth's Reed Warbler,,1,0,H,
2019-Nov-12,IPCO_07R,Restored,7.4,2,Bird,Greenish Warbler,,1,10,H,
2019-Nov-12,IPCO_07R,Restored,7.4,2,Bird,Crimson-backed Sunbird,Small Sunbird,2,10,S,
2019-Nov-12,IPCO_07R,Restored,7.4,3,Bird,Orange Minivet,,1,10,H,G
2019-Nov-12,IPCO_07R,Restored,7.4,3,Bird,Malabar Whistling-Thrush,,1,15,H,
2019-Nov-12,IPCO_07R,Restored,7.4,3,Bird,Black-and-orange Flycatcher,Black-and-orange Flycatcher,1,0,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Bird,Black Kite,,1,0,F,OC
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Bird,Red-whiskered Bulbul,,1,5,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Bird,Indian White-eye,,1,10,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Birdsp.,Green/Greenish Warbler,,1,20,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Bird,Yellow-browed Bulbul,,1,20,H,G
2019-Nov-12,IPCO_08U,Unrestored,8.13,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,2,Bird,Red-whiskered Bulbul,,1,20,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,3,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,3,Bird,Greenish Warbler,,1,0,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,15,H,
2019-Nov-12,IPCO_08U,Unrestored,8.13,3,Bird,Gray Junglefowl,,1,30,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,1,Bird,Nilgiri Flowerpecker,,1,20,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,1,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,1,Bird,Malabar Barbet,Crimson-throated Barbet,1,30,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,2,Bird,Nilgiri Flowerpecker,,1,20,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,2,Bird,Indian White-eye,,1,0,S,
2019-Nov-12,HP40_05U,Unrestored,8.47,3,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,20,H,
2019-Nov-12,HP40_05U,Unrestored,8.47,3,Bird,Nilgiri Flowerpecker,,1,0,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Asian Emerald Dove,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Green Warbler,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Indian Blue Robin,,1,30,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Green Warbler,,1,15,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Rusty-tailed Flycatcher,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,MAMMAL,MALABAR GIANT SQUIRREL,,2,10,S,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,Bird,Puff-throated Babbler,,1,30,H,G
2019-Nov-13,UPMA_P1B,Benchmark,6.37,1,MAMMAL,NILGIRI LANGUR,,1,5,S,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,2,Bird,White-bellied Blue Flycatcher,,1,15,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,2,Bird,Mountain Imperial-Pigeon,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,2,Bird,Malabar Whistling-Thrush,,1,15,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,2,Bird,Little Spiderhunter,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Green Warbler,,1,15,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Yellow-browed Bulbul,,1,30,H,G
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Green Warbler,,1,20,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Large-billed Crow,,1,10,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Red Spurfowl,,1,30,H,
2019-Nov-13,UPMA_P1B,Benchmark,6.37,3,Bird,Indian Scimitar-Babbler,,1,30,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Nilgiri Flowerpecker,,1,15,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Green Warbler,,1,10,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Asian Emerald Dove,,1,30,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Orange Minivet,,1,5,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Indian Blue Robin,,1,15,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Indian Yellow Tit,,1,30,H,
2019-Nov-13,UPMA_P2B,Benchmark,7.03,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,G
