"filename","restoration_type","eBird_codes","bout","song","call","begin_time_in_s","end_time_in_s","low_freq_in_Hz","high_freq_in_Hz","peak_freq_in_Hz","center_freq_in_Hz","delta_freq_in_Hz","BW_90_in_Hz","delta_time_in_s","dur_90_in_s","min_amp","max_amp","peak_amp"
"OLV208U_20201130_094000_200-210.wav","Passive","TLWA","bout 1",0,1,3.40451552,3.49245504,4228.2,6161.1,5718.75,5343.75,1932.886,1593.75,0.0879,0.048,-650,597,650
"OLV208U_20201130_094000_200-210.wav","Passive","TLWA","bout 2",0,1,5.27008952,5.33918486,4389.3,6362.4,6093.75,5812.5,1973.154,1406.25,0.0691,0.048,-623,510,623
"OLV208U_20201130_094000_200-210.wav","Passive","TLWA","bout 3",0,1,8.11556098,8.17209353,4228.2,6443,5812.5,5718.75,2214.765,1593.75,0.0565,0.0427,-581,492,581
"OLV208U_20201130_094000_210-220.wav","Passive","TLWA","bout 1",0,1,1.40703225,1.48240897,4389.3,6483.2,6187.5,5812.5,2093.96,1500,0.0754,0.048,-692,714,714
"OLV208U_20201130_094000_210-220.wav","Passive","TLWA","bout 2",0,1,3.41707831,3.48617364,4308.7,6805.4,5718.75,5812.5,2496.644,1875,0.0691,0.048,-706,704,706
"OLV208U_20201130_094000_210-220.wav","Passive","TLWA","bout 3",0,1,5.61556619,5.69094292,4067.1,7530.2,5812.5,5625,3463.087,2437.5,0.0754,0.048,-788,864,864
"OLV208U_20201130_094000_210-220.wav","Passive","TLWA","bout 4",0,1,6.77762407,6.85928219,4067.1,5798.7,5625,5437.5,1731.544,1312.5,0.0817,0.048,-551,586,586
"OLV208U_20201130_094000_210-220.wav","Passive","TLWA","bout 5",0,1,8.44219347,8.49244462,4429.5,6684.6,6187.5,5906.25,2255.034,1781.25,0.0503,0.0427,-556,508,556
"OLV208U_20201130_094000_220-230.wav","Passive","TLWA","bout 1",0,1,0.257537149999997,0.320351090000003,4349,6684.6,6468.75,5718.75,2335.57,1875,0.0628,0.0427,-518,528,528
"OLV208U_20201130_094000_220-230.wav","Passive","TLWA","bout 2",0,1,1.20602764,1.26884158,3745,6765.1,5156.25,5343.75,3020.134,2343.75,0.0628,0.0373,-501,573,573
"OLV208U_20201130_094000_220-230.wav","Passive","TLWA","bout 3",0,1,2.58165291,2.65074825,3745,6241.6,4968.75,5156.25,2496.644,1968.75,0.0691,0.048,-550,496,550
"OLV208U_20201130_094000_220-230.wav","Passive","TLWA","bout 4",0,1,6.87812637,6.94094031,4187.9,6443,6187.5,5531.25,2255.034,1781.25,0.0628,0.048,-586,511,586
"OLV208U_20201130_094000_220-230.wav","Passive","TLWA","bout 5",0,1,8.76882595,8.84420268,4389.3,6644.3,6281.25,5812.5,2255.034,1968.75,0.0754,0.0587,-672,588,672
"OLV208U_20201130_094000_220-230.wav","Passive","TLWA","bout 6",0,1,9.39696535,9.47234208,4268.5,6724.8,5812.5,5343.75,2456.376,1968.75,0.0754,0.0533,-569,599,599
"OLV208U_20201130_094000_230-240.wav","Passive","TLWA","bout 1",0,1,0.546481270000001,0.603013820000001,4187.9,5919.5,5625,5437.5,1731.544,1406.25,0.0565,0.0373,-629,695,695
"OLV208U_20201130_094000_230-240.wav","Passive","TLWA","bout 2",0,1,1.93466934,1.99748328,4026.8,6926.2,5718.75,5625,2899.329,2156.25,0.0628,0.0373,-879,731,879
"OLV208U_20201130_094000_230-240.wav","Passive","TLWA","bout 3",0,1,4.15828279,4.22737813,4107.4,7006.7,5906.25,5625,2899.329,1875,0.0691,0.048,-783,657,783
"OLV208U_20201130_094000_230-240.wav","Passive","TLWA","bout 4",0,1,6.62058922,6.69596595,3745,6362.4,5906.25,5812.5,2617.45,1781.25,0.0754,0.048,-2455,3159,3159
"OLV208U_20201130_094000_230-240.wav","Passive","TLWA","bout 5",0,1,8.77510735,8.83163989,3986.6,7731.5,5718.75,5625,3744.966,2812.5,0.0565,0.0427,-620,613,620
"OLV208U_20201130_094500_01-10.wav","Passive","TLWA","bout 1",0,1,6.70224734,6.79018686000001,3382.6,5597.3,5062.5,4875,2214.765,1875,0.0879,0.064,-616,661,661
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 1",0,1,1.17462067,1.26884158,3825.5,5959.7,5812.5,5531.25,2134.228,1593.75,0.0942,0.0693,-529,634,634
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 2",0,1,2.51883897,2.6004971,3583.9,5758.4,4406.25,4875,2174.497,1875,0.0817,0.0587,-3005,2885,3005
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 3",0,1,3.71230382,3.80652473000001,3664.4,5879.2,5718.75,5531.25,2214.765,1687.5,0.0942,0.064,-1071,1247,1247
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 4",0,1,4.84295474,4.94345704,3664.4,5758.4,5625,5250,2093.96,1687.5,0.1005,0.0747,-677,863,863
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 5",0,1,6.04270098000001,6.14948468,3261.7,5637.6,5531.25,5156.25,2375.839,1875,0.1068,0.0853,-1924,2526,2526
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 6",0,1,6.45099159,6.5389311,3865.8,5838.9,5625,5531.25,1973.154,1125,0.0879,0.064,-644,817,817
"OLV208U_20201130_094500_10-20.wav","Passive","TLWA","bout 7",0,1,7.01003565000001,7.09797516,4671.1,6241.6,5812.5,5718.75,1570.47,1125,0.0879,0.0693,-2125,2124,2125
"SEL207U_20200307_090500_80-90.wav","Passive","GREW","bout 1",0,1,2.97109930000001,3.29773179999999,6724.8,8255,7500,7593.75,1530.201,1312.5,0.3266,0.288,-701,667,701
"SEL207U_20200307_090500_80-90.wav","Passive","GREW","bout 2",0,1,5.1318989,5.47737549999999,6845.6,8496.6,7875,7593.75,1651.007,1125,0.3455,0.288,-678,491,678
"SEL207U_20200307_090500_90-100.wav","Passive","GREW","bout 1",0,1,0.672109199999994,1.04899279999999,5476.5,7530.2,7031.25,6750,2053.691,1781.25,0.3769,0.3253,-546,577,577
"SEL207U_20200307_090500_90-100.wav","Passive","GREW","bout 2",0,1,8.706012,9.0577701,6120.8,7651,7406.25,7031.25,1530.201,1218.75,0.3518,0.3093,-587,625,625
"SEL207U_20200307_090500_100-110.wav","Passive","GREW","bout 1",0,1,0.904520729,1.507534548,6000,7973.2,7687.5,7125,1973.154,1687.5,0.603,0.5547,-795,399,795
"SEL207U_20200307_090500_110-120.wav","Passive","GREW","bout 1",0,1,0.94220909,1.32537412,5597.3,7852.3,7500,7218.75,2255.034,1875,0.3832,0.3307,-535,569,569
"SEL207U_20200307_090500_110-120.wav","Passive","HOCR","bout 1",0,1,3.67461546,3.88818285,1087.2,1389.3,1312.5,1312.5,302.013,187.5,0.2136,0.16,-414,453,453
"SEL207U_20200307_090500_110-120.wav","Passive","HOCR","bout 2",0,1,4.09546886,4.29019207,1087.2,1530.2,1312.5,1312.5,442.953,187.5,0.1947,0.128,-796,696,796
"SEL207U_20200307_090500_110-120.wav","Passive","HOCR","bout 3",0,1,4.5665734,4.71104546,1006.7,1449.7,1312.5,1312.5,442.953,281.25,0.1445,0.112,-590,541,590
"SEL207U_20200307_090500_110-120.wav","Passive","HOCR","bout 4",0,1,5.03139655,5.21355698,1047,1429.5,1312.5,1312.5,382.55,281.25,0.1822,0.1387,-379,394,394
"SEL207U_20200307_090500_120-130.wav","Passive","GREW","bout 1",0,1,0.150753460000001,0.690953329999999,5879.2,7731.5,7500,6937.5,1852.349,1593.75,0.5402,0.4747,-456,428,456
"SEL207U_20200307_090500_120-130.wav","Passive","GREW","bout 2",0,1,7.66330062,8.39822371,5315.4,7691.3,7312.5,6937.5,2375.839,1875,0.7349,0.6187,-975,952,975
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 1",0,1,0.100502299999999,0.244974360000001,1127.5,1570.5,1312.5,1312.5,442.953,281.25,0.1445,0.1067,-409,385,409
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 2",0,1,0.527637089999999,0.690953329999999,1147.7,1570.5,1312.5,1312.5,422.819,281.25,0.1633,0.112,-357,351,357
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 3",0,1,0.973616060000001,1.11808812,1107.4,1510.1,1312.5,1312.5,402.685,281.25,0.1445,0.1227,-372,342,372
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 4",0,1,1.451002,1.60175546,1187.9,1510.1,1312.5,1312.5,322.148,281.25,0.1508,0.112,-466,392,466
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 5",0,1,4.40325716,4.5728548,1107.4,1510.1,1312.5,1312.5,402.685,281.25,0.1696,0.128,-366,320,366
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 6",0,1,4.86808031,4.99998958,1167.8,1489.9,1312.5,1312.5,322.148,187.5,0.1319,0.1067,-431,329,431
"SEL207U_20200307_090500_120-130.wav","Passive","HOCR","bout 7",0,1,5.31405928,5.45224995,1147.7,1489.9,1312.5,1312.5,342.282,187.5,0.1382,0.1013,-471,386,471
"SEL207U_20200307_090500_130-140.wav","Passive","HOCR","bout 1",0,1,5.69094292,5.89194752,996.6,1623,1312.5,1218.75,626.43,375,0.201,0.144,-557,436,557
"SEL207U_20200307_090500_130-140.wav","Passive","HOCR","bout 2",0,1,6.14948468,6.35677068,1082,1537.6,1312.5,1312.5,455.586,281.25,0.2073,0.144,-426,495,495
"SEL207U_20200307_090500_140-150.wav","Passive","GREW","bout 1",0,1,1.57662988,2.11054837,5194.6,7489.9,7218.75,6468.75,2295.302,1875,0.5339,0.4907,-542,491,542
"SEL207U_20200307_090500_140-150.wav","Passive","HOCR","bout 1",0,1,3.8379317,4.03265492,1047,1530.2,1312.5,1312.5,483.221,281.25,0.1947,0.16,-396,430,430
"SEL207U_20200307_090500_140-150.wav","Passive","HOCR","bout 2",0,1,4.27134789,4.48491528,1053.5,1452.2,1218.75,1218.75,398.637,281.25,0.2136,0.1707,-440,336,440
"SEL207U_20200307_090500_140-150.wav","Passive","HOCR","bout 3",0,1,9.05777007,9.2399305,1025.1,1537.6,1218.75,1218.75,512.534,281.25,0.1822,0.1387,-527,474,527
"SEL207U_20200307_090500_140-150.wav","Passive","HOCR","bout 4",0,1,9.49118626,9.6545025,1082,1537.6,1312.5,1312.5,455.586,375,0.1633,0.1333,-977,950,977
"SEL207U_20200307_090500_150-160.wav","Passive","GREW","bout 1",0,1,7.45601462,7.83917965,5436.2,7691.3,7500,7218.75,2255.034,1875,0.3832,0.3413,-537,428,537
"SEL207U_20200307_090500_170-180.wav","Passive","GREW","bout 1",0,1,4.74245243,5.03767795,5677.9,7691.3,7125,7031.25,2013.423,1406.25,0.2952,0.2347,-482,458,482
"OLV110U_20200320_082500_40-50.wav","Passive","BTMU","bout 1",0,1,0,0.22613018,2496.6,5516.8,3375,4031.25,3020.134,2531.25,0.2261,0.192,-994,954,994
"OLV110U_20200320_082500_40-50.wav","Passive","BTMU","bout 2",0,1,0.96733467,1.28140437,4590.6,5718.1,5437.5,5343.75,1127.517,656.25,0.3141,0.2133,-1120,1368,1368
"OLV110U_20200320_082500_40-50.wav","Passive","BTMU","bout 3",0,1,2.01004606,2.33667855,2899.3,3745,3375,3375,845.638,750,0.3266,0.2827,-872,737,872
"OLV110U_20200320_083000_60-70.wav","Passive","BTMU","bout 1",0,1,6.21229862,6.60802643,1409.4,4026.8,1875,3281.25,2617.45,2343.75,0.3957,0.352,-627,528,627
"UPMAP1B_20200328_071000_01-10.wav","Benchmark","BTMU","bout 1",0,1,9.459779287,9.673346681,2375.8,4228.2,3937.5,3562.5,1852.349,1593.75,0.2136,0.1813,-1826,1937,1937
"UPMAP1B_20200328_071000_10-20.wav","Benchmark","BTMU","bout 1",0,1,0.238692970000001,0.45226036,2496.6,4107.4,3843.75,3562.5,1610.738,1406.25,0.2136,0.1707,-2135,2041,2135
"VAR310U_20201130_093500_10-20.wav","Passive","BTMU","bout 1",0,1,0.841706789,1.658288003,1691.3,2657.7,1968.75,2156.25,966.443,750,0.8166,0.752,-1157,1000,1157
"VAR310U_20201130_093500_20-30.wav","Passive","BTMU","bout 1",0,1,8.25375165,8.55525856,1570.5,2698,1968.75,2062.5,1127.517,937.5,0.3015,0.2507,-1217,1158,1217
